IP Range,Country,Region,City,Postal Code
52.97.247.64/26,NL,,AMSTERDAM,
52.97.248.0/24,NL,,AMSTERDAM,
52.97.249.0/25,NL,,AMSTERDAM,
52.97.249.128/26,NL,,AMSTERDAM,
52.97.250.0/25,NL,,AMSTERDAM,
52.97.250.192/26,NL,,AMSTERDAM,
52.97.251.0/24,NL,,AMSTERDAM,
52.97.254.128/27,NL,,AMSTERDAM,
52.97.254.192/27,NL,,AMSTERDAM,
52.97.255.128/25,NL,,AMSTERDAM,
52.98.144.0/24,NL,,AMSTERDAM,
52.98.145.0/27,NL,,AMSTERDAM,
52.98.148.16/28,NL,,AMSTERDAM,
52.98.148.48/28,NL,,AMSTERDAM,
52.98.148.144/28,NL,,AMSTERDAM,
52.98.148.192/28,NL,,AMSTERDAM,
52.98.148.224/27,NL,,AMSTERDAM,
52.98.150.64/27,NL,,AMSTERDAM,
52.98.150.128/25,NL,,AMSTERDAM,
52.98.151.192/27,NL,,AMSTERDAM,
52.98.154.192/27,NL,,AMSTERDAM,
52.98.155.0/24,NL,,AMSTERDAM,
52.98.156.0/26,NL,,AMSTERDAM,
52.98.156.128/25,NL,,AMSTERDAM,
52.98.163.72/29,NL,,AMSTERDAM,
52.98.166.96/28,NL,,AMSTERDAM,
52.98.166.128/25,NL,,AMSTERDAM,
52.98.167.0/24,NL,,AMSTERDAM,
52.98.168.128/27,NL,,AMSTERDAM,
52.98.169.80/28,NL,,AMSTERDAM,
52.98.169.96/27,NL,,AMSTERDAM,
52.98.170.64/27,NL,,AMSTERDAM,
52.98.171.0/25,NL,,AMSTERDAM,
52.98.171.192/27,NL,,AMSTERDAM,
52.98.172.0/25,NL,,AMSTERDAM,
52.98.175.32/27,NL,,AMSTERDAM,
52.98.175.64/26,NL,,AMSTERDAM,
52.98.175.128/25,NL,,AMSTERDAM,
52.98.181.64/28,NL,,AMSTERDAM,
52.98.182.48/28,NL,,AMSTERDAM,
52.98.192.0/27,NL,,AMSTERDAM,
52.98.194.192/27,NL,,AMSTERDAM,
52.98.195.128/25,NL,,AMSTERDAM,
52.98.199.192/28,NL,,AMSTERDAM,
52.98.206.64/27,NL,,AMSTERDAM,
52.98.206.112/28,NL,,AMSTERDAM,
52.98.206.128/27,NL,,AMSTERDAM,
52.98.206.160/28,NL,,AMSTERDAM,
52.98.207.192/26,NL,,AMSTERDAM,
52.98.208.0/25,NL,,AMSTERDAM,
52.98.209.64/27,NL,,AMSTERDAM,
52.98.210.0/25,NL,,AMSTERDAM,
52.98.212.192/26,NL,,AMSTERDAM,
52.98.213.0/24,NL,,AMSTERDAM,
52.98.214.0/27,NL,,AMSTERDAM,
52.98.214.64/27,NL,,AMSTERDAM,
52.98.216.0/25,NL,,AMSTERDAM,
52.98.216.128/27,NL,,AMSTERDAM,
52.98.216.192/27,NL,,AMSTERDAM,
52.98.217.128/25,NL,,AMSTERDAM,
52.98.219.48/28,NL,,AMSTERDAM,
52.98.219.96/27,NL,,AMSTERDAM,
52.98.220.0/25,NL,,AMSTERDAM,
52.98.221.96/27,NL,,AMSTERDAM,
52.98.222.128/25,NL,,AMSTERDAM,
52.98.223.0/25,NL,,AMSTERDAM,
52.98.223.128/27,NL,,AMSTERDAM,
52.98.223.160/28,NL,,AMSTERDAM,
52.98.224.0/25,NL,,AMSTERDAM,
52.98.228.104/29,NL,,AMSTERDAM,
52.98.228.128/26,NL,,AMSTERDAM,
52.98.228.192/28,NL,,AMSTERDAM,
52.98.231.240/28,NL,,AMSTERDAM,
52.98.232.0/26,NL,,AMSTERDAM,
52.98.233.128/25,NL,,AMSTERDAM,
52.98.234.0/27,NL,,AMSTERDAM,
52.98.234.136/29,NL,,AMSTERDAM,
52.98.234.144/28,NL,,AMSTERDAM,
52.98.235.120/29,NL,,AMSTERDAM,
52.98.235.160/27,NL,,AMSTERDAM,
52.98.235.192/28,NL,,AMSTERDAM,
52.98.235.240/28,NL,,AMSTERDAM,
52.98.236.0/27,NL,,AMSTERDAM,
52.98.236.32/29,NL,,AMSTERDAM,
52.98.239.40/29,NL,,AMSTERDAM,
52.98.239.48/28,NL,,AMSTERDAM,
52.98.239.64/27,NL,,AMSTERDAM,
52.98.240.192/27,NL,,AMSTERDAM,
52.98.240.224/28,NL,,AMSTERDAM,
52.98.241.16/28,NL,,AMSTERDAM,
52.98.241.32/27,NL,,AMSTERDAM,
52.99.0.16/28,NL,,AMSTERDAM,
52.99.2.0/28,NL,,AMSTERDAM,
52.100.8.0/24,NL,,AMSTERDAM,
52.100.11.0/24,NL,,AMSTERDAM,
52.100.13.0/24,NL,,AMSTERDAM,
52.100.174.0/24,NL,,AMSTERDAM,
52.100.197.0/24,NL,,AMSTERDAM,
52.100.202.0/24,NL,,AMSTERDAM,
52.100.206.0/24,NL,,AMSTERDAM,
52.101.69.0/24,NL,,AMSTERDAM,
52.101.70.0/23,NL,,AMSTERDAM,
52.101.72.0/23,NL,,AMSTERDAM,
52.102.0.32/27,NL,,AMSTERDAM,
52.102.0.96/27,NL,,AMSTERDAM,
52.102.1.192/27,NL,,AMSTERDAM,
52.102.5.240/29,NL,,AMSTERDAM,
52.102.7.104/29,NL,,AMSTERDAM,
52.102.8.192/27,NL,,AMSTERDAM,
52.102.9.64/26,NL,,AMSTERDAM,
52.102.10.128/27,NL,,AMSTERDAM,
52.102.10.232/29,NL,,AMSTERDAM,
52.102.11.0/26,NL,,AMSTERDAM,
52.102.11.128/27,NL,,AMSTERDAM,
52.102.13.96/27,NL,,AMSTERDAM,
52.102.13.128/26,NL,,AMSTERDAM,
52.102.15.0/26,NL,,AMSTERDAM,
52.102.16.192/26,NL,,AMSTERDAM,
52.102.18.0/26,NL,,AMSTERDAM,
52.102.18.64/27,NL,,AMSTERDAM,
52.102.18.96/28,NL,,AMSTERDAM,
52.102.19.64/26,NL,,AMSTERDAM,
52.102.19.128/27,NL,,AMSTERDAM,
52.102.19.160/28,NL,,AMSTERDAM,
52.102.19.176/29,NL,,AMSTERDAM,
52.102.161.0/24,NL,,AMSTERDAM,
52.103.33.0/24,NL,,AMSTERDAM,
52.103.161.0/24,NL,,AMSTERDAM,
52.105.0.0/24,NL,,AMSTERDAM,
52.105.3.0/24,NL,,AMSTERDAM,
52.105.6.0/23,NL,,AMSTERDAM,
52.105.13.0/24,NL,,AMSTERDAM,
52.105.17.0/24,NL,,AMSTERDAM,
52.105.21.0/24,NL,,AMSTERDAM,
52.105.23.0/24,NL,,AMSTERDAM,
52.105.26.0/24,NL,,AMSTERDAM,
52.105.37.0/24,NL,,AMSTERDAM,
52.105.43.0/24,NL,,AMSTERDAM,
52.105.44.0/23,NL,,AMSTERDAM,
52.105.47.0/24,NL,,AMSTERDAM,
52.105.48.0/24,NL,,AMSTERDAM,
52.105.62.0/23,NL,,AMSTERDAM,
52.105.130.0/23,NL,,AMSTERDAM,
52.105.132.0/24,NL,,AMSTERDAM,
52.105.136.0/24,NL,,AMSTERDAM,
52.105.138.0/24,NL,,AMSTERDAM,
52.105.141.0/24,NL,,AMSTERDAM,
52.105.144.0/24,NL,,AMSTERDAM,
52.105.153.0/24,NL,,AMSTERDAM,
52.105.154.0/23,NL,,AMSTERDAM,
52.105.158.0/24,NL,,AMSTERDAM,
52.105.164.0/24,NL,,AMSTERDAM,
52.105.170.0/24,NL,,AMSTERDAM,
52.105.178.0/23,NL,,AMSTERDAM,
52.107.240.0/24,NL,,AMSTERDAM,
52.108.24.0/21,NL,,AMSTERDAM,
52.108.56.0/21,NL,,AMSTERDAM,
52.108.80.0/24,NL,,AMSTERDAM,
52.108.108.0/23,NL,,AMSTERDAM,
52.108.110.0/24,NL,,AMSTERDAM,
52.109.88.0/22,NL,,AMSTERDAM,
52.110.0.0/24,NL,,AMSTERDAM,
52.111.243.0/24,NL,,AMSTERDAM,
52.112.14.0/23,NL,,AMSTERDAM,
52.112.17.0/24,NL,,AMSTERDAM,
52.112.18.0/23,NL,,AMSTERDAM,
52.112.22.0/24,NL,,AMSTERDAM,
52.112.83.0/24,NL,,AMSTERDAM,
52.112.97.0/24,NL,,AMSTERDAM,
52.112.98.0/23,NL,,AMSTERDAM,
52.112.102.0/24,NL,,AMSTERDAM,
52.112.110.0/24,NL,,AMSTERDAM,
52.112.124.0/24,NL,,AMSTERDAM,
52.112.130.0/25,NL,,AMSTERDAM,
52.112.131.0/25,NL,,AMSTERDAM,
52.112.135.0/25,NL,,AMSTERDAM,
52.112.136.128/25,NL,,AMSTERDAM,
52.112.144.0/20,NL,,AMSTERDAM,
52.112.161.0/24,NL,,AMSTERDAM,
52.112.163.0/25,NL,,AMSTERDAM,
52.112.193.0/26,NL,,AMSTERDAM,
52.112.193.128/26,NL,,AMSTERDAM,
52.112.195.64/27,NL,,AMSTERDAM,
52.112.195.96/28,NL,,AMSTERDAM,
52.112.195.128/27,NL,,AMSTERDAM,
52.112.197.0/24,NL,,AMSTERDAM,
52.112.208.128/25,NL,,AMSTERDAM,
52.112.209.128/26,NL,,AMSTERDAM,
52.112.216.0/21,NL,,AMSTERDAM,
52.112.228.128/25,NL,,AMSTERDAM,
52.112.233.0/24,NL,,AMSTERDAM,
52.112.237.0/24,NL,,AMSTERDAM,
52.112.238.0/24,NL,,AMSTERDAM,
52.113.9.0/24,NL,,AMSTERDAM,
52.113.12.0/24,NL,,AMSTERDAM,
52.113.37.0/24,NL,,AMSTERDAM,
52.113.38.0/23,NL,,AMSTERDAM,
52.113.69.0/24,NL,,AMSTERDAM,
52.113.83.0/24,NL,,AMSTERDAM,
52.113.85.0/24,NL,,AMSTERDAM,
52.113.86.0/24,NL,,AMSTERDAM,
52.113.130.0/24,NL,,AMSTERDAM,
52.113.144.0/21,NL,,AMSTERDAM,
52.113.199.0/24,NL,,AMSTERDAM,
52.114.72.0/22,NL,,AMSTERDAM,
52.114.241.0/24,NL,,AMSTERDAM,
52.114.242.0/24,NL,,AMSTERDAM,
52.114.252.0/22,NL,,AMSTERDAM,
52.115.226.0/23,NL,,AMSTERDAM,
52.115.228.0/23,NL,,AMSTERDAM,
52.120.128.0/21,NL,,AMSTERDAM,
52.120.208.0/20,NL,,AMSTERDAM,
52.121.24.0/21,NL,,AMSTERDAM,
52.121.64.0/20,NL,,AMSTERDAM,
52.122.20.0/22,NL,,AMSTERDAM,
52.122.96.0/20,NL,,AMSTERDAM,
52.122.112.0/21,NL,,AMSTERDAM,
52.123.7.0/24,NL,,AMSTERDAM,
52.123.18.0/24,NL,,AMSTERDAM,
52.123.133.0/24,NL,,AMSTERDAM,
52.123.134.0/23,NL,,AMSTERDAM,
52.123.195.0/24,NL,,AMSTERDAM,
52.123.240.0/24,NL,,AMSTERDAM,
52.125.140.0/23,NL,,AMSTERDAM,
52.136.192.0/18,NL,,AMSTERDAM,
52.137.0.0/18,NL,,AMSTERDAM,
52.142.192.0/18,NL,,AMSTERDAM,
52.142.238.95/32,NL,,AMSTERDAM,
52.143.0.0/18,NL,,AMSTERDAM,
52.143.10.238/32,NL,,AMSTERDAM,
52.143.194.0/24,NL,,AMSTERDAM,
52.143.208.0/24,NL,,AMSTERDAM,
52.148.192.0/18,NL,,AMSTERDAM,
52.149.64.0/18,NL,,AMSTERDAM,
52.157.64.0/18,NL,,AMSTERDAM,
52.157.128.0/17,NL,,AMSTERDAM,
52.166.0.0/16,NL,,AMSTERDAM,
52.174.0.0/16,NL,,AMSTERDAM,
52.178.0.0/17,NL,,AMSTERDAM,
52.232.0.0/17,NL,,AMSTERDAM,
52.232.147.0/24,NL,,AMSTERDAM,
52.233.128.0/17,NL,,AMSTERDAM,
52.236.128.0/17,NL,,AMSTERDAM,
52.239.140.0/22,NL,,AMSTERDAM,
52.239.212.0/23,NL,,AMSTERDAM,
52.239.242.0/23,NL,,AMSTERDAM,
52.245.48.0/22,NL,,AMSTERDAM,
52.245.124.0/22,NL,,AMSTERDAM,
57.150.2.0/23,NL,,AMSTERDAM,
57.150.80.0/23,NL,,AMSTERDAM,
57.150.90.0/23,NL,,AMSTERDAM,
57.150.110.0/23,NL,,AMSTERDAM,
57.153.0.0/16,NL,,AMSTERDAM,
65.52.128.0/19,NL,,AMSTERDAM,
65.54.15.148/30,NL,,AMSTERDAM,
66.119.150.64/26,NL,,AMSTERDAM,
66.119.157.128/28,NL,,AMSTERDAM,
68.219.160.0/19,NL,,AMSTERDAM,
70.152.36.0/24,NL,,AMSTERDAM,
70.152.181.0/24,NL,,AMSTERDAM,
70.152.182.0/23,NL,,AMSTERDAM,
70.152.184.0/21,NL,,AMSTERDAM,
70.152.192.0/20,NL,,AMSTERDAM,
70.152.208.0/23,NL,,AMSTERDAM,
70.152.210.0/24,NL,,AMSTERDAM,
74.234.128.0/17,NL,,AMSTERDAM,
94.245.97.0/24,NL,,AMSTERDAM,
98.64.0.0/16,NL,,AMSTERDAM,
98.71.128.0/17,NL,,AMSTERDAM,
104.40.128.0/17,NL,,AMSTERDAM,
104.44.10.64/29,NL,,AMSTERDAM,
104.44.10.72/30,NL,,AMSTERDAM,
104.44.89.160/27,NL,,AMSTERDAM,
104.44.90.192/27,NL,,AMSTERDAM,
104.44.93.0/27,NL,,AMSTERDAM,
104.44.93.192/27,NL,,AMSTERDAM,
104.44.95.80/28,NL,,AMSTERDAM,
104.44.95.96/28,NL,,AMSTERDAM,
104.44.106.192/27,NL,,AMSTERDAM,
104.44.208.128/28,NL,,AMSTERDAM,
104.44.209.208/28,NL,,AMSTERDAM,
104.44.209.224/27,NL,,AMSTERDAM,
104.44.210.176/28,NL,,AMSTERDAM,
104.44.210.224/27,NL,,AMSTERDAM,
104.44.248.208/28,NL,,AMSTERDAM,
104.44.248.224/27,NL,,AMSTERDAM,
104.44.254.128/25,NL,,AMSTERDAM,
104.44.255.0/25,NL,,AMSTERDAM,
104.45.0.0/18,NL,,AMSTERDAM,
104.45.64.0/20,NL,,AMSTERDAM,
104.45.71.156/32,NL,,AMSTERDAM,
104.46.32.0/19,NL,,AMSTERDAM,
104.47.3.0/25,NL,,AMSTERDAM,
104.47.4.0/24,NL,,AMSTERDAM,
104.47.8.0/24,NL,,AMSTERDAM,
104.47.11.192/26,NL,,AMSTERDAM,
104.47.15.0/24,NL,,AMSTERDAM,
104.47.17.0/27,NL,,AMSTERDAM,
104.47.18.64/26,NL,,AMSTERDAM,
104.47.18.128/26,NL,,AMSTERDAM,
104.47.28.0/24,NL,,AMSTERDAM,
104.47.34.0/27,NL,,AMSTERDAM,
104.47.34.96/27,NL,,AMSTERDAM,
104.47.51.192/26,NL,,AMSTERDAM,
104.47.72.64/27,NL,,AMSTERDAM,
104.47.128.0/18,NL,,AMSTERDAM,
104.47.216.64/26,NL,,AMSTERDAM,
104.47.240.240/28,NL,,AMSTERDAM,
104.47.241.0/27,NL,,AMSTERDAM,
104.47.241.32/28,NL,,AMSTERDAM,
104.146.148.0/23,NL,,AMSTERDAM,
104.146.160.0/22,NL,,AMSTERDAM,
104.146.200.0/22,NL,,AMSTERDAM,
104.146.234.0/24,NL,,AMSTERDAM,
104.146.244.0/23,NL,,AMSTERDAM,
104.214.192.0/18,NL,,AMSTERDAM,
108.141.0.0/16,NL,,AMSTERDAM,
108.142.0.0/15,NL,,AMSTERDAM,
128.94.10.0/24,NL,,AMSTERDAM,
131.253.224.0/24,NL,,AMSTERDAM,
131.253.227.0/26,NL,,AMSTERDAM,
131.253.228.0/26,NL,,AMSTERDAM,
131.253.232.0/23,NL,,AMSTERDAM,
131.253.234.0/25,NL,,AMSTERDAM,
131.253.234.128/26,NL,,AMSTERDAM,
131.253.234.192/27,NL,,AMSTERDAM,
131.253.252.0/22,NL,,AMSTERDAM,
132.245.44.184/29,NL,,AMSTERDAM,
132.245.47.0/27,NL,,AMSTERDAM,
132.245.47.40/29,NL,,AMSTERDAM,
132.245.79.224/28,NL,,AMSTERDAM,
132.245.176.0/27,NL,,AMSTERDAM,
132.245.176.176/28,NL,,AMSTERDAM,
132.245.176.192/28,NL,,AMSTERDAM,
132.245.209.128/26,NL,,AMSTERDAM,
132.245.209.192/27,NL,,AMSTERDAM,
132.245.209.224/28,NL,,AMSTERDAM,
132.245.209.240/29,NL,,AMSTERDAM,
132.245.210.208/29,NL,,AMSTERDAM,
132.245.211.8/29,NL,,AMSTERDAM,
132.245.211.32/27,NL,,AMSTERDAM,
132.245.211.64/26,NL,,AMSTERDAM,
132.245.211.128/27,NL,,AMSTERDAM,
132.245.211.160/29,NL,,AMSTERDAM,
132.245.228.0/23,NL,,AMSTERDAM,
132.245.240.32/27,NL,,AMSTERDAM,
132.245.240.120/29,NL,,AMSTERDAM,
132.245.240.128/28,NL,,AMSTERDAM,
132.245.240.160/29,NL,,AMSTERDAM,
134.170.64.0/23,NL,,AMSTERDAM,
134.170.66.8/29,NL,,AMSTERDAM,
134.170.66.32/27,NL,,AMSTERDAM,
134.170.66.64/26,NL,,AMSTERDAM,
134.170.67.128/26,NL,,AMSTERDAM,
134.170.67.224/27,NL,,AMSTERDAM,
134.170.68.0/23,NL,,AMSTERDAM,
134.170.70.0/24,NL,,AMSTERDAM,
134.170.71.128/26,NL,,AMSTERDAM,
134.170.96.0/21,NL,,AMSTERDAM,
134.170.212.0/23,NL,,AMSTERDAM,
135.236.0.0/17,NL,,AMSTERDAM,
137.116.192.0/19,NL,,AMSTERDAM,
137.117.128.0/17,NL,,AMSTERDAM,
147.243.0.192/26,NL,,AMSTERDAM,
147.243.1.0/26,NL,,AMSTERDAM,
147.243.1.64/27,NL,,AMSTERDAM,
147.243.7.160/27,NL,,AMSTERDAM,
147.243.9.64/27,NL,,AMSTERDAM,
147.243.45.64/26,NL,,AMSTERDAM,
147.243.45.128/27,NL,,AMSTERDAM,
147.243.48.64/26,NL,,AMSTERDAM,
147.243.49.0/24,NL,,AMSTERDAM,
147.243.50.0/25,NL,,AMSTERDAM,
147.243.50.128/27,NL,,AMSTERDAM,
147.243.66.160/27,NL,,AMSTERDAM,
147.243.72.32/27,NL,,AMSTERDAM,
147.243.80.128/26,NL,,AMSTERDAM,
147.243.127.0/24,NL,,AMSTERDAM,
147.243.198.128/26,NL,,AMSTERDAM,
147.243.209.64/26,NL,,AMSTERDAM,
147.243.209.128/26,NL,,AMSTERDAM,
147.243.212.64/26,NL,,AMSTERDAM,
147.243.226.32/27,NL,,AMSTERDAM,
147.243.226.128/25,NL,,AMSTERDAM,
147.243.227.0/25,NL,,AMSTERDAM,
147.243.227.128/27,NL,,AMSTERDAM,
151.206.71.0/24,NL,,AMSTERDAM,
151.206.72.0/24,NL,,AMSTERDAM,
151.206.139.0/24,NL,,AMSTERDAM,
157.55.8.64/26,NL,,AMSTERDAM,
157.55.8.128/27,NL,,AMSTERDAM,
157.55.8.192/27,NL,,AMSTERDAM,
157.55.11.0/25,NL,,AMSTERDAM,
157.55.40.32/27,NL,,AMSTERDAM,
157.55.47.0/25,NL,,AMSTERDAM,
157.55.225.0/25,NL,,AMSTERDAM,
157.55.230.232/29,NL,,AMSTERDAM,
157.56.112.0/24,NL,,AMSTERDAM,
157.56.113.160/27,NL,,AMSTERDAM,
157.56.116.0/25,NL,,AMSTERDAM,
157.56.208.16/29,NL,,AMSTERDAM,
157.56.208.88/29,NL,,AMSTERDAM,
157.56.208.96/29,NL,,AMSTERDAM,
157.56.208.120/29,NL,,AMSTERDAM,
157.56.208.128/29,NL,,AMSTERDAM,
157.56.208.200/29,NL,,AMSTERDAM,
157.56.208.224/29,NL,,AMSTERDAM,
157.56.208.240/29,NL,,AMSTERDAM,
157.56.232.32/28,NL,,AMSTERDAM,
157.56.233.128/28,NL,,AMSTERDAM,
157.56.233.144/29,NL,,AMSTERDAM,
157.56.248.0/22,NL,,AMSTERDAM,
168.61.56.0/21,NL,,AMSTERDAM,
168.63.0.0/19,NL,,AMSTERDAM,
168.63.96.0/19,NL,,AMSTERDAM,
172.201.0.0/16,NL,,AMSTERDAM,
172.205.128.0/17,NL,,AMSTERDAM,
172.211.0.0/16,NL,,AMSTERDAM,
191.233.64.0/18,NL,,AMSTERDAM,
191.234.74.0/28,NL,,AMSTERDAM,
191.237.232.0/22,NL,,AMSTERDAM,
191.239.200.0/22,NL,,AMSTERDAM,
193.149.80.0/21,NL,,AMSTERDAM,
206.191.241.96/27,NL,,AMSTERDAM,
206.191.241.128/26,NL,,AMSTERDAM,
206.191.241.192/27,NL,,AMSTERDAM,
206.191.241.240/28,NL,,AMSTERDAM,
206.191.242.0/28,NL,,AMSTERDAM,
206.191.242.160/27,NL,,AMSTERDAM,
206.191.246.240/28,NL,,AMSTERDAM,
206.191.247.0/25,NL,,AMSTERDAM,
206.191.247.128/27,NL,,AMSTERDAM,
206.191.249.16/28,NL,,AMSTERDAM,
206.191.249.32/27,NL,,AMSTERDAM,
206.191.249.64/26,NL,,AMSTERDAM,
206.191.249.128/27,NL,,AMSTERDAM,
206.191.249.176/28,NL,,AMSTERDAM,
206.191.249.208/28,NL,,AMSTERDAM,
206.191.249.224/27,NL,,AMSTERDAM,
206.191.250.0/28,NL,,AMSTERDAM,
206.191.250.48/28,NL,,AMSTERDAM,
206.191.252.16/28,NL,,AMSTERDAM,
206.191.252.32/28,NL,,AMSTERDAM,
206.191.252.144/28,NL,,AMSTERDAM,
206.191.252.160/28,NL,,AMSTERDAM,
206.191.253.208/28,NL,,AMSTERDAM,
206.191.253.224/28,NL,,AMSTERDAM,
207.46.160.100/30,NL,,AMSTERDAM,
213.199.128.0/20,NL,,AMSTERDAM,
213.199.154.0/27,NL,,AMSTERDAM,
213.199.154.96/27,NL,,AMSTERDAM,
213.199.177.0/26,NL,,AMSTERDAM,
213.199.177.64/27,NL,,AMSTERDAM,
213.199.178.0/24,NL,,AMSTERDAM,
213.199.179.48/28,NL,,AMSTERDAM,
213.199.179.64/26,NL,,AMSTERDAM,
213.199.180.32/27,NL,,AMSTERDAM,
213.199.180.32/28,NL,,AMSTERDAM,
213.199.180.96/27,NL,,AMSTERDAM,
213.199.180.128/27,NL,,AMSTERDAM,
213.199.180.192/26,NL,,AMSTERDAM,
213.199.183.0/24,NL,,AMSTERDAM,
2603:1020:200::/40,NL,,AMSTERDAM,
2603:1024:200:4::/63,NL,,AMSTERDAM,
2603:1024:200:22::/63,NL,,AMSTERDAM,
2603:1026:200::/40,NL,,AMSTERDAM,
2603:1026:900:7::/64,NL,,AMSTERDAM,
2603:1026:900:8::/63,NL,,AMSTERDAM,
2603:1026:900:1a::/63,NL,,AMSTERDAM,
2603:1026:900:1c::/64,NL,,AMSTERDAM,
2603:1026:c00:2::/63,NL,,AMSTERDAM,
2603:1026:c00:28::/63,NL,,AMSTERDAM,
2603:1026:c00:2e::/64,NL,,AMSTERDAM,
2603:1026:c00:c004::/63,NL,,AMSTERDAM,
2603:1026:c00:c006::/64,NL,,AMSTERDAM,
2603:1026:c03::/48,NL,,AMSTERDAM,
2603:1026:1300::/40,NL,,AMSTERDAM,
2603:1026:2405::/48,NL,,AMSTERDAM,
2603:1026:2500:24::/64,NL,,AMSTERDAM,
2603:1026:3000:140::/59,NL,,AMSTERDAM,
2603:1027:0:2::/63,NL,,AMSTERDAM,
2603:1027:0:6::/64,NL,,AMSTERDAM,
2603:1027:0:9::/64,NL,,AMSTERDAM,
2603:1027:0:a::/63,NL,,AMSTERDAM,
2603:1027:0:43::/64,NL,,AMSTERDAM,
2603:1027:0:46::/64,NL,,AMSTERDAM,
2603:1027:0:82::/63,NL,,AMSTERDAM,
2603:1027:0:86::/64,NL,,AMSTERDAM,
2603:1027:0:89::/64,NL,,AMSTERDAM,
2603:1027:0:8a::/63,NL,,AMSTERDAM,
2603:1027:0:8e::/64,NL,,AMSTERDAM,
2603:1027:0:93::/64,NL,,AMSTERDAM,
2603:1027:0:94::/64,NL,,AMSTERDAM,
2603:1027:0:c3::/64,NL,,AMSTERDAM,
2603:1027:0:c6::/64,NL,,AMSTERDAM,
2603:1027:0:600::/56,NL,,AMSTERDAM,
2603:1027:1:140::/59,NL,,AMSTERDAM,
2603:1029::/40,NL,,AMSTERDAM,
2603:1029:600::/46,NL,,AMSTERDAM,
2603:1029:604::/47,NL,,AMSTERDAM,
2603:1061:1301:5800::/54,NL,,AMSTERDAM,
2603:1061:1311:5800::/54,NL,,AMSTERDAM,
2603:1061:13f1:5800::/54,NL,,AMSTERDAM,
2603:1061:1600::/56,NL,,AMSTERDAM,
2603:1061:171d::/48,NL,,AMSTERDAM,
2603:1061:2000:680::/62,NL,,AMSTERDAM,
2603:1061:2002:800::/56,NL,,AMSTERDAM,
2603:1061:2004:7800::/56,NL,,AMSTERDAM,
2603:1061:2010:19::/64,NL,,AMSTERDAM,
2603:1061:2011:19::/64,NL,,AMSTERDAM,
2603:1062:0:48::/64,NL,,AMSTERDAM,
2603:1062:0:57::/64,NL,,AMSTERDAM,
2603:1062:0:77::/64,NL,,AMSTERDAM,
2603:1062:0:8b::/64,NL,,AMSTERDAM,
2603:1062:0:315::/64,NL,,AMSTERDAM,
2603:1062:6:4c0::/61,NL,,AMSTERDAM,
2603:1062:c:14::/63,NL,,AMSTERDAM,
2603:1063:21::/48,NL,,AMSTERDAM,
2603:1063:ff::/64,NL,,AMSTERDAM,
2603:1063:121::/55,NL,,AMSTERDAM,
2603:1063:121:200::/56,NL,,AMSTERDAM,
2603:1063:221::/48,NL,,AMSTERDAM,
2603:1063:420::/56,NL,,AMSTERDAM,
2603:1063:62b::/56,NL,,AMSTERDAM,
2603:1063:2001::/56,NL,,AMSTERDAM,
2603:1063:2206:24::/62,NL,,AMSTERDAM,
2a01:111:2020::/48,NL,,AMSTERDAM,
2a01:111:2027::/48,NL,,AMSTERDAM,
2a01:111:202a::/48,NL,,AMSTERDAM,
2a01:111:2037::/48,NL,,AMSTERDAM,
2a01:111:203d::/48,NL,,AMSTERDAM,
2a01:111:2053:1100::/56,NL,,AMSTERDAM,
2a01:111:2053:1c00::/56,NL,,AMSTERDAM,
2a01:111:f100:8000::/51,NL,,AMSTERDAM,
2a01:111:f400:1004::/62,NL,,AMSTERDAM,
2a01:111:f400:1008::/63,NL,,AMSTERDAM,
2a01:111:f400:100a::/64,NL,,AMSTERDAM,
2a01:111:f400:100c::/62,NL,,AMSTERDAM,
2a01:111:f400:1010::/62,NL,,AMSTERDAM,
2a01:111:f400:2e18::/62,NL,,AMSTERDAM,
2a01:111:f400:2e1c::/63,NL,,AMSTERDAM,
2a01:111:f400:2e72::/63,NL,,AMSTERDAM,
2a01:111:f400:2e8c::/62,NL,,AMSTERDAM,
2a01:111:f400:2f30::/60,NL,,AMSTERDAM,
2a01:111:f400:2f40::/61,NL,,AMSTERDAM,
2a01:111:f400:2f84::/62,NL,,AMSTERDAM,
2a01:111:f400:2f88::/61,NL,,AMSTERDAM,
2a01:111:f400:2f90::/61,NL,,AMSTERDAM,
2a01:111:f400:2fc0::/62,NL,,AMSTERDAM,
2a01:111:f400:2fc4::/63,NL,,AMSTERDAM,
2a01:111:f400:2fc6::/64,NL,,AMSTERDAM,
2a01:111:f400:2fc8::/63,NL,,AMSTERDAM,
2a01:111:f400:2fcb::/64,NL,,AMSTERDAM,
2a01:111:f400:2fcf::/64,NL,,AMSTERDAM,
2a01:111:f400:303e::/64,NL,,AMSTERDAM,
2a01:111:f400:3105::/64,NL,,AMSTERDAM,
2a01:111:f400:3106::/63,NL,,AMSTERDAM,
2a01:111:f400:3108::/61,NL,,AMSTERDAM,
2a01:111:f400:3110::/61,NL,,AMSTERDAM,
2a01:111:f400:3118::/64,NL,,AMSTERDAM,
2a01:111:f400:32bd::/64,NL,,AMSTERDAM,
2a01:111:f400:32be::/63,NL,,AMSTERDAM,
2a01:111:f400:32c0::/64,NL,,AMSTERDAM,
2a01:111:f400:32fd::/64,NL,,AMSTERDAM,
2a01:111:f400:32fe::/63,NL,,AMSTERDAM,
